,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
94776,65618,2019-12-04,22,Camiseta,2,180,360
94777,65618,2019-12-04,22,Pulseira Estampa,3,87,261
94812,65641,2019-12-04,22,Tênis Linho,3,294,882
94879,65692,2019-12-04,22,Sapato,2,350,700
94880,65693,2019-12-04,22,Terno Linho,1,750,750
94881,65693,2019-12-04,22,Mochila Estampa,3,277,831
94924,65723,2019-12-04,22,Camisa Gola V Listrado,5,116,580
94940,65732,2019-12-04,22,Polo Linho,2,176,352
94941,65732,2019-12-04,22,Tênis Liso,1,266,266
94991,65759,2019-12-04,22,Sunga Estampa,4,120,480
94992,65759,2019-12-04,22,Sapato,4,350,1400
