,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
29631,20410,2019-04-17,22,Mochila,1,270,270
29632,20410,2019-04-17,22,Camiseta Liso,3,187,561
29686,20457,2019-04-17,22,Bermuda Xadrez,1,155,155
29687,20457,2019-04-17,22,Meia,2,30,60
29688,20457,2019-04-17,22,Calça Linho,4,211,844
29706,20468,2019-04-17,22,Chinelo Xadrez,1,66,66
29707,20468,2019-04-17,22,Camiseta Estampa,2,196,392
29708,20468,2019-04-17,22,Pulseira Estampa,1,87,87
29778,20510,2019-04-17,22,Gorro Estampa,1,93,93
29779,20510,2019-04-17,22,Short Xadrez,1,100,100
29780,20510,2019-04-17,22,Chinelo Liso,1,71,71
29853,20559,2019-04-17,22,Meia,5,30,150
29871,20577,2019-04-17,22,Calça Estampa,3,177,531
29872,20577,2019-04-17,22,Sunga Liso,4,114,456
