,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
15519,10643,2019-02-26,22,Gorro Liso,1,92,92
15523,10648,2019-02-26,22,Sunga Liso,5,114,570
15598,10700,2019-02-26,22,Calça Linho,2,211,422
15599,10700,2019-02-26,22,Camisa Gola V Xadrez,3,107,321
15600,10700,2019-02-26,22,Bermuda Xadrez,3,155,465
15601,10700,2019-02-26,22,Calça Liso,2,190,380
15647,10735,2019-02-26,22,Calça Estampa,2,177,354
15648,10735,2019-02-26,22,Sunga Xadrez,2,116,232
15664,10745,2019-02-26,22,Bermuda Estampa,1,169,169
15665,10745,2019-02-26,22,Cueca Liso,1,69,69
15752,10805,2019-02-26,22,Short Listrado,5,102,510
15753,10805,2019-02-26,22,Pulseira Listrado,3,79,237
15754,10806,2019-02-26,22,Meia Linho,2,78,156
15755,10806,2019-02-26,22,Camiseta Xadrez,4,200,800
15756,10806,2019-02-26,22,Tênis,1,250,250
