,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
84983,58902,2019-10-30,2,Polo,1,130,130
84984,58902,2019-10-30,2,Sapato,2,350,700
85086,58969,2019-10-30,2,Mochila Xadrez,2,283,566
85087,58969,2019-10-30,2,Terno Xadrez,3,709,2127
85088,58969,2019-10-30,2,Gorro Liso,3,92,276
85089,58969,2019-10-30,2,Cueca Estampa,1,66,66
85090,58970,2019-10-30,2,Terno Listrado,1,709,709
85091,58970,2019-10-30,2,Calça,3,170,510
85101,58974,2019-10-30,2,Camisa Liso,2,105,210
85102,58974,2019-10-30,2,Mochila,2,270,540
85103,58974,2019-10-30,2,Relógio Linho,3,240,720
85108,58981,2019-10-30,2,Sapato Liso,2,368,736
85114,58985,2019-10-30,2,Camisa Xadrez,1,105,105
85133,59000,2019-10-30,2,Polo Linho,1,176,176
