,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
7337,5013,2019-01-28,2,Terno Liso,1,720,720
7338,5013,2019-01-28,2,Meia Estampa,5,50,250
7339,5013,2019-01-28,2,Meia Listrado,1,37,37
7340,5013,2019-01-28,2,Sunga,2,100,200
7396,5047,2019-01-28,2,Calça,1,170,170
7437,5072,2019-01-28,2,Cinto Estampa,2,209,418
7438,5072,2019-01-28,2,Meia Liso,1,38,38
7531,5128,2019-01-28,2,Gorro Liso,3,92,276
7590,5177,2019-01-28,2,Tênis Listrado,4,262,1048
7603,5186,2019-01-28,2,Short Xadrez,1,100,100
