,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
93099,64458,2019-11-28,2,Tênis Linho,1,294,294
93100,64458,2019-11-28,2,Casaco Linho,1,299,299
93205,64533,2019-11-28,2,Polo Estampa,5,138,690
93206,64533,2019-11-28,2,Bermuda,2,150,300
93207,64533,2019-11-28,2,Camiseta Liso,1,187,187
93225,64550,2019-11-28,2,Casaco Xadrez,1,259,259
93234,64558,2019-11-28,2,Mochila Listrado,2,275,550
93235,64558,2019-11-28,2,Casaco Listrado,2,269,538
93236,64558,2019-11-28,2,Cinto,3,200,600
93237,64558,2019-11-28,2,Chinelo Estampa,1,74,74
93238,64558,2019-11-28,2,Calça Estampa,2,177,354
93315,64601,2019-11-28,2,Short Liso,2,108,216
93316,64601,2019-11-28,2,Pulseira Linho,1,114,114
93317,64601,2019-11-28,2,Tênis Liso,1,266,266
93318,64601,2019-11-28,2,Bermuda,2,150,300
93335,64613,2019-11-28,2,Polo Xadrez,5,142,710
93336,64613,2019-11-28,2,Short,2,90,180
