,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
53872,37237,2019-07-12,2,Terno Estampa,2,706,1412
53936,37280,2019-07-12,2,Bermuda Liso,1,157,157
53964,37296,2019-07-12,2,Pulseira,2,70,140
53965,37296,2019-07-12,2,Mochila Linho,2,311,622
53998,37324,2019-07-12,2,Camisa Gola V Liso,5,118,590
53999,37324,2019-07-12,2,Mochila Liso,2,276,552
54059,37363,2019-07-12,2,Tênis Listrado,5,262,1310
54060,37363,2019-07-12,2,Mochila,5,270,1350
54061,37363,2019-07-12,2,Bermuda Xadrez,2,155,310
54129,37409,2019-07-12,2,Cinto Liso,3,209,627
54130,37409,2019-07-12,2,Camisa Estampa,1,113,113
