,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
54734,37827,2019-07-15,2,Mochila Xadrez,1,283,283
54735,37827,2019-07-15,2,Chinelo Xadrez,1,66,66
54736,37827,2019-07-15,2,Cueca Listrado,4,67,268
54737,37827,2019-07-15,2,Relógio Liso,5,216,1080
54786,37859,2019-07-15,2,Meia Liso,2,38,76
54792,37866,2019-07-15,2,Cueca Xadrez,3,60,180
54815,37883,2019-07-15,2,Polo Linho,3,176,528
54899,37948,2019-07-15,2,Cinto Liso,1,209,209
54900,37948,2019-07-15,2,Casaco Listrado,5,269,1345
54901,37948,2019-07-15,2,Sapato,2,350,700
54902,37948,2019-07-15,2,Meia Estampa,1,50,50
54985,37999,2019-07-15,2,Relógio Estampa,1,219,219
54986,37999,2019-07-15,2,Mochila Liso,1,276,276
