,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
31601,21731,2019-04-24,2,Casaco Liso,3,255,765
31631,21754,2019-04-24,2,Camiseta Listrado,3,197,591
31632,21754,2019-04-24,2,Camisa Gola V Estampa,1,118,118
31695,21799,2019-04-24,2,Relógio Linho,4,240,960
31696,21799,2019-04-24,2,Meia Xadrez,2,41,82
31785,21855,2019-04-24,2,Casaco Listrado,1,269,269
31786,21855,2019-04-24,2,Camisa Linho,3,141,423
31787,21855,2019-04-24,2,Sunga,1,100,100
31801,21868,2019-04-24,2,Terno Listrado,1,709,709
31866,21920,2019-04-24,2,Polo Xadrez,4,142,568
31867,21920,2019-04-24,2,Polo Liso,5,137,685
31868,21920,2019-04-24,2,Sunga Estampa,2,120,240
