,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
23706,16362,2019-03-27,2,Short Listrado,1,102,102
23707,16363,2019-03-27,2,Camisa Gola V Estampa,2,118,236
23716,16370,2019-03-27,2,Bermuda Listrado,2,163,326
23717,16371,2019-03-27,2,Polo Liso,2,137,274
23718,16371,2019-03-27,2,Relógio Linho,4,240,960
23719,16371,2019-03-27,2,Casaco Estampa,1,256,256
23754,16398,2019-03-27,2,Chinelo Estampa,3,74,222
23863,16475,2019-03-27,2,Gorro,3,80,240
23879,16490,2019-03-27,2,Chinelo Liso,4,71,284
23880,16490,2019-03-27,2,Sunga Linho,1,149,149
23881,16490,2019-03-27,2,Mochila Estampa,4,277,1108
23940,16528,2019-03-27,2,Camiseta,3,180,540
23943,16530,2019-03-27,2,Gorro Liso,1,92,92
23944,16530,2019-03-27,2,Relógio Listrado,1,218,218
23945,16530,2019-03-27,2,Short Xadrez,1,100,100
23970,16548,2019-03-27,2,Camisa Xadrez,2,105,210
