,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
632,432,2019-01-04,2,Terno Estampa,1,706,706
633,432,2019-01-04,2,Polo Xadrez,1,142,142
659,446,2019-01-04,2,Sapato Xadrez,4,368,1472
768,515,2019-01-04,2,Terno Estampa,5,706,3530
769,515,2019-01-04,2,Tênis Linho,1,294,294
790,529,2019-01-04,2,Sapato Liso,2,368,736
791,529,2019-01-04,2,Terno Xadrez,2,709,1418
792,529,2019-01-04,2,Mochila Listrado,1,275,275
807,541,2019-01-04,2,Camisa,1,100,100
808,541,2019-01-04,2,Meia,5,30,150
809,541,2019-01-04,2,Polo Linho,5,176,880
810,541,2019-01-04,2,Polo Listrado,2,149,298
811,541,2019-01-04,2,Chinelo Estampa,1,74,74
812,541,2019-01-04,2,Sunga Listrado,1,114,114
