,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
41812,28793,2019-05-30,2,Cueca Listrado,2,67,134
41813,28793,2019-05-30,2,Terno Estampa,2,706,1412
41835,28811,2019-05-30,2,Casaco Linho,1,299,299
41871,28839,2019-05-30,2,Pulseira Liso,1,87,87
41872,28839,2019-05-30,2,Cueca Liso,1,69,69
41873,28839,2019-05-30,2,Tênis Liso,4,266,1064
41918,28869,2019-05-30,2,Terno Estampa,1,706,706
41919,28869,2019-05-30,2,Cueca,1,50,50
41920,28869,2019-05-30,2,Calça Xadrez,1,185,185
41921,28869,2019-05-30,2,Bermuda Listrado,1,163,163
41922,28869,2019-05-30,2,Cinto Xadrez,3,215,645
41937,28877,2019-05-30,2,Calça Linho,1,211,211
41940,28880,2019-05-30,2,Cinto Listrado,1,214,214
42014,28925,2019-05-30,2,Casaco Linho,1,299,299
