,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
33282,22925,2019-04-30,2,Camiseta Liso,4,187,748
33287,22928,2019-04-30,2,Sunga Estampa,2,120,240
33288,22928,2019-04-30,2,Tênis Xadrez,1,259,259
33289,22928,2019-04-30,2,Bermuda Liso,2,157,314
33290,22928,2019-04-30,2,Meia Linho,1,78,78
33311,22949,2019-04-30,2,Tênis Liso,3,266,798
33312,22949,2019-04-30,2,Terno Listrado,3,709,2127
33324,22961,2019-04-30,2,Tênis Liso,4,266,1064
33325,22961,2019-04-30,2,Relógio Liso,2,216,432
33326,22961,2019-04-30,2,Terno Liso,1,720,720
33327,22961,2019-04-30,2,Camisa Liso,4,105,420
33359,22983,2019-04-30,2,Camisa Gola V Listrado,1,116,116
33401,23009,2019-04-30,2,Sunga Xadrez,1,116,116
33413,23018,2019-04-30,2,Camisa,2,100,200
33414,23018,2019-04-30,2,Camiseta Linho,4,223,892
33415,23018,2019-04-30,2,Camisa,1,100,100
33416,23018,2019-04-30,2,Meia,1,30,30
33418,23020,2019-04-30,2,Camiseta Listrado,1,197,197
