,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
22123,15267,2019-03-21,2,Bermuda Liso,1,157,157
22124,15267,2019-03-21,2,Cinto Linho,1,248,248
22127,15271,2019-03-21,2,Sapato,5,350,1750
22128,15271,2019-03-21,2,Bermuda Estampa,2,169,338
22157,15295,2019-03-21,2,Casaco Xadrez,2,259,518
22158,15295,2019-03-21,2,Cueca Linho,1,93,93
22159,15295,2019-03-21,2,Camiseta Linho,4,223,892
22160,15295,2019-03-21,2,Camisa Listrado,1,108,108
22161,15295,2019-03-21,2,Camisa Gola V Xadrez,3,107,321
22162,15295,2019-03-21,2,Pulseira Liso,1,87,87
22173,15301,2019-03-21,2,Pulseira Listrado,4,79,316
22174,15301,2019-03-21,2,Camisa,4,100,400
