,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59597,41195,2019-08-01,2,Tênis Liso,5,266,1330
59607,41203,2019-08-01,2,Sapato Linho,2,391,782
59608,41203,2019-08-01,2,Camisa Linho,3,141,423
59609,41203,2019-08-01,2,Meia Listrado,1,37,37
59645,41228,2019-08-01,2,Relógio Liso,2,216,432
59688,41259,2019-08-01,2,Relógio Listrado,2,218,436
59689,41259,2019-08-01,2,Chinelo Xadrez,2,66,132
59767,41303,2019-08-01,2,Meia Estampa,4,50,200
59768,41303,2019-08-01,2,Meia Xadrez,1,41,41
59771,41306,2019-08-01,2,Polo,1,130,130
