,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
62627,43311,2019-08-12,2,Meia Listrado,1,37,37
62628,43311,2019-08-12,2,Pulseira Xadrez,3,87,261
62635,43317,2019-08-12,2,Gorro Xadrez,1,85,85
62640,43325,2019-08-12,2,Casaco Listrado,2,269,538
62683,43353,2019-08-12,2,Camisa Gola V Linho,2,145,290
62684,43353,2019-08-12,2,Casaco Linho,1,299,299
62685,43353,2019-08-12,2,Tênis Linho,2,294,588
62686,43353,2019-08-12,2,Camisa Linho,2,141,282
62709,43373,2019-08-12,2,Cinto,2,200,400
62710,43373,2019-08-12,2,Tênis Xadrez,1,259,259
62711,43373,2019-08-12,2,Bermuda Xadrez,1,155,155
62787,43425,2019-08-12,2,Gorro Listrado,2,97,194
62788,43425,2019-08-12,2,Terno Xadrez,1,709,709
62799,43436,2019-08-12,2,Calça Listrado,1,181,181
62800,43436,2019-08-12,2,Sapato Xadrez,5,368,1840
