,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
21173,14580,2019-03-18,2,Cinto Linho,1,248,248
21174,14580,2019-03-18,2,Calça Estampa,4,177,708
21175,14580,2019-03-18,2,Cinto Xadrez,1,215,215
21181,14585,2019-03-18,2,Meia,3,30,90
21185,14588,2019-03-18,2,Meia Xadrez,1,41,41
21200,14600,2019-03-18,2,Meia Listrado,4,37,148
21201,14601,2019-03-18,2,Sunga Liso,2,114,228
21202,14601,2019-03-18,2,Mochila Listrado,2,275,550
21203,14601,2019-03-18,2,Terno Liso,2,720,1440
21229,14621,2019-03-18,2,Relógio Liso,4,216,864
21257,14641,2019-03-18,2,Cinto Linho,2,248,496
21258,14641,2019-03-18,2,Gorro,5,80,400
21298,14670,2019-03-18,2,Polo Linho,3,176,528
21434,14776,2019-03-18,2,Short Linho,2,133,266
21435,14776,2019-03-18,2,Pulseira Estampa,3,87,261
