,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
20316,14009,2019-03-15,2,Tênis Listrado,1,262,262
20321,14015,2019-03-15,2,Camiseta Linho,2,223,446
20368,14050,2019-03-15,2,Short Linho,4,133,532
20369,14051,2019-03-15,2,Tênis Linho,1,294,294
20404,14069,2019-03-15,2,Calça Listrado,3,181,543
20429,14090,2019-03-15,2,Cueca Listrado,3,67,201
20430,14090,2019-03-15,2,Pulseira,1,70,70
20452,14106,2019-03-15,2,Calça Estampa,1,177,177
20554,14163,2019-03-15,2,Pulseira Linho,2,114,228
20555,14163,2019-03-15,2,Chinelo,1,60,60
20588,14188,2019-03-15,2,Gorro Liso,2,92,184
20589,14188,2019-03-15,2,Sunga Linho,3,149,447
