,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
53944,37285,2019-07-12,21,Terno Xadrez,4,709,2836
53945,37285,2019-07-12,21,Meia Listrado,1,37,37
53946,37285,2019-07-12,21,Casaco,1,250,250
53947,37285,2019-07-12,21,Relógio Xadrez,2,214,428
53961,37294,2019-07-12,21,Bermuda Estampa,5,169,845
53962,37294,2019-07-12,21,Short Estampa,2,96,192
54084,37380,2019-07-12,21,Bermuda Estampa,4,169,676
54085,37380,2019-07-12,21,Cueca Estampa,2,66,132
54086,37381,2019-07-12,21,Short,3,90,270
54087,37381,2019-07-12,21,Chinelo Liso,1,71,71
54104,37393,2019-07-12,21,Short,2,90,180
54105,37393,2019-07-12,21,Pulseira Xadrez,4,87,348
54106,37393,2019-07-12,21,Cinto Liso,4,209,836
54109,37395,2019-07-12,21,Polo Listrado,2,149,298
54110,37395,2019-07-12,21,Chinelo Estampa,1,74,74
54111,37395,2019-07-12,21,Cueca Listrado,5,67,335
