,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
11009,7603,2019-02-10,21,Sapato,5,350,1750
11010,7603,2019-02-10,21,Cueca Xadrez,2,60,120
11011,7603,2019-02-10,21,Pulseira Estampa,2,87,174
11012,7603,2019-02-10,21,Gorro Linho,2,124,248
11056,7637,2019-02-10,21,Pulseira Xadrez,1,87,87
11057,7637,2019-02-10,21,Polo Listrado,1,149,149
11085,7657,2019-02-10,21,Casaco Liso,2,255,510
11124,7684,2019-02-10,21,Relógio Xadrez,4,214,856
11130,7689,2019-02-10,21,Camisa Estampa,2,113,226
11137,7696,2019-02-10,21,Camiseta Listrado,5,197,985
11266,7794,2019-02-10,21,Mochila Liso,2,276,552
