,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59235,40929,2019-07-31,21,Bermuda Estampa,2,169,338
59236,40929,2019-07-31,21,Cueca Listrado,5,67,335
59237,40929,2019-07-31,21,Sunga Estampa,1,120,120
59238,40931,2019-07-31,21,Calça,3,170,510
59272,40958,2019-07-31,21,Calça Linho,2,211,422
59273,40958,2019-07-31,21,Bermuda Listrado,2,163,326
59274,40958,2019-07-31,21,Tênis Estampa,2,256,512
59295,40973,2019-07-31,21,Chinelo,2,60,120
59296,40973,2019-07-31,21,Camisa Gola V Linho,1,145,145
59329,40998,2019-07-31,21,Cinto Listrado,1,214,214
59435,41077,2019-07-31,21,Gorro Estampa,2,93,186
59436,41078,2019-07-31,21,Mochila Liso,2,276,552
59448,41093,2019-07-31,21,Cueca,5,50,250
59465,41105,2019-07-31,21,Short Estampa,1,96,96
