,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95375,66012,2019-12-06,21,Meia Xadrez,2,41,82
95481,66079,2019-12-06,21,Short Linho,1,133,133
95482,66079,2019-12-06,21,Pulseira Liso,3,87,261
95483,66079,2019-12-06,21,Bermuda Liso,1,157,157
95484,66079,2019-12-06,21,Relógio Xadrez,2,214,428
95543,66119,2019-12-06,21,Gorro Liso,2,92,184
95544,66119,2019-12-06,21,Short Linho,1,133,133
95545,66119,2019-12-06,21,Meia Estampa,2,50,100
95551,66124,2019-12-06,21,Casaco Xadrez,1,259,259
95568,66139,2019-12-06,21,Mochila Linho,3,311,933
