,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
49641,34276,2019-06-27,21,Mochila Liso,2,276,552
49642,34276,2019-06-27,21,Chinelo Listrado,1,73,73
49643,34276,2019-06-27,21,Camisa Gola V Listrado,4,116,464
49720,34325,2019-06-27,21,Short Liso,1,108,108
49721,34325,2019-06-27,21,Camisa Xadrez,1,105,105
49722,34325,2019-06-27,21,Gorro,1,80,80
49792,34366,2019-06-27,21,Polo Listrado,2,149,298
49793,34366,2019-06-27,21,Camiseta Liso,2,187,374
49794,34366,2019-06-27,21,Calça Xadrez,2,185,370
49819,34382,2019-06-27,21,Polo,3,130,390
49821,34386,2019-06-27,21,Relógio Estampa,2,219,438
49822,34386,2019-06-27,21,Pulseira Xadrez,2,87,174
49823,34386,2019-06-27,21,Sapato Listrado,1,363,363
49827,34388,2019-06-27,21,Casaco Xadrez,2,259,518
49864,34412,2019-06-27,21,Sapato Liso,1,368,368
49865,34412,2019-06-27,21,Short Xadrez,4,100,400
49866,34412,2019-06-27,21,Meia Linho,4,78,312
49867,34412,2019-06-27,21,Sunga Xadrez,2,116,232
49868,34412,2019-06-27,21,Polo,3,130,390
49869,34412,2019-06-27,21,Tênis Xadrez,2,259,518
49877,34423,2019-06-27,21,Pulseira Xadrez,2,87,174
49888,34433,2019-06-27,21,Camisa Gola V Estampa,1,118,118
49889,34433,2019-06-27,21,Calça Liso,5,190,950
49894,34438,2019-06-27,21,Cueca Liso,1,69,69
49908,34449,2019-06-27,21,Calça Liso,1,190,190
49909,34449,2019-06-27,21,Casaco Xadrez,4,259,1036
49910,34449,2019-06-27,21,Sapato Xadrez,1,368,368
49914,34453,2019-06-27,21,Polo,4,130,520
