,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
26240,18101,2019-04-05,21,Sunga Xadrez,1,116,116
26241,18101,2019-04-05,21,Gorro Listrado,1,97,97
26244,18103,2019-04-05,21,Mochila Estampa,1,277,277
26245,18103,2019-04-05,21,Bermuda Estampa,2,169,338
26271,18118,2019-04-05,21,Cinto Liso,1,209,209
26406,18227,2019-04-05,21,Tênis,1,250,250
26461,18253,2019-04-05,21,Bermuda Listrado,2,163,326
26464,18256,2019-04-05,21,Gorro Xadrez,2,85,170
26465,18256,2019-04-05,21,Relógio Listrado,2,218,436
26466,18256,2019-04-05,21,Terno Linho,1,750,750
