,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
83782,58089,2019-10-26,21,Calça Liso,1,190,190
83783,58089,2019-10-26,21,Sunga Linho,2,149,298
83875,58163,2019-10-26,21,Gorro Liso,1,92,92
83876,58163,2019-10-26,21,Calça Listrado,3,181,543
83877,58163,2019-10-26,21,Camiseta,2,180,360
83878,58163,2019-10-26,21,Polo Xadrez,2,142,284
83930,58202,2019-10-26,21,Meia Linho,2,78,156
83931,58202,2019-10-26,21,Short Linho,2,133,266
83940,58207,2019-10-26,21,Camisa Listrado,1,108,108
83941,58207,2019-10-26,21,Mochila Liso,1,276,276
83976,58232,2019-10-26,21,Chinelo Estampa,3,74,222
83977,58232,2019-10-26,21,Camiseta Listrado,1,197,197
83980,58234,2019-10-26,21,Casaco,1,250,250
84001,58253,2019-10-26,21,Sunga Linho,3,149,447
84002,58253,2019-10-26,21,Short Linho,3,133,399
84003,58253,2019-10-26,21,Camisa Liso,3,105,315
84025,58267,2019-10-26,21,Chinelo,2,60,120
84026,58267,2019-10-26,21,Camisa Gola V Linho,2,145,290
