,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
99557,68999,2019-12-21,21,Camiseta Listrado,1,197,197
99575,69014,2019-12-21,21,Gorro Estampa,1,93,93
99576,69014,2019-12-21,21,Camisa Gola V Estampa,1,118,118
99619,69038,2019-12-21,21,Pulseira Liso,1,87,87
99620,69038,2019-12-21,21,Casaco Xadrez,1,259,259
99621,69038,2019-12-21,21,Short Xadrez,1,100,100
99622,69038,2019-12-21,21,Relógio Listrado,2,218,436
99664,69070,2019-12-21,21,Terno Liso,5,720,3600
99665,69070,2019-12-21,21,Sapato Listrado,3,363,1089
99666,69070,2019-12-21,21,Polo Estampa,5,138,690
99680,69085,2019-12-21,21,Short Liso,3,108,324
99828,69194,2019-12-21,21,Calça Liso,3,190,570
99829,69194,2019-12-21,21,Short Listrado,1,102,102
