,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
90295,62508,2019-11-18,21,Pulseira Listrado,2,79,158
90296,62508,2019-11-18,21,Meia Linho,1,78,78
90350,62547,2019-11-18,21,Gorro Linho,2,124,248
90351,62547,2019-11-18,21,Polo Linho,1,176,176
90352,62547,2019-11-18,21,Cinto,2,200,400
90353,62547,2019-11-18,21,Sunga Xadrez,1,116,116
90375,62564,2019-11-18,21,Tênis Listrado,4,262,1048
90376,62564,2019-11-18,21,Pulseira Linho,1,114,114
90421,62595,2019-11-18,21,Tênis Liso,3,266,798
90422,62595,2019-11-18,21,Cinto Listrado,2,214,428
90423,62595,2019-11-18,21,Terno Xadrez,1,709,709
90482,62642,2019-11-18,21,Tênis Linho,1,294,294
90483,62642,2019-11-18,21,Chinelo Estampa,1,74,74
