,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
80381,55781,2019-10-14,21,Bermuda Linho,3,195,585
80382,55781,2019-10-14,21,Sunga Linho,1,149,149
80433,55824,2019-10-14,21,Cinto Linho,2,248,496
80434,55825,2019-10-14,21,Cinto Liso,2,209,418
80443,55831,2019-10-14,21,Cueca Estampa,5,66,330
80444,55832,2019-10-14,21,Tênis Liso,1,266,266
80507,55880,2019-10-14,21,Casaco Xadrez,2,259,518
80508,55880,2019-10-14,21,Sapato Xadrez,2,368,736
80623,55964,2019-10-14,21,Camiseta Xadrez,1,200,200
80624,55964,2019-10-14,21,Cinto Liso,1,209,209
80625,55964,2019-10-14,21,Bermuda Listrado,3,163,489
80626,55965,2019-10-14,21,Sunga Liso,2,114,228
80633,55972,2019-10-14,21,Polo Liso,3,137,411
80634,55972,2019-10-14,21,Casaco Liso,3,255,765
80635,55972,2019-10-14,21,Camisa Gola V,2,100,200
80638,55977,2019-10-14,21,Sunga Estampa,1,120,120
80639,55977,2019-10-14,21,Cueca,1,50,50
