,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
47674,32898,2019-06-20,21,Meia,1,30,30
47782,32977,2019-06-20,21,Chinelo Liso,1,71,71
47821,33006,2019-06-20,21,Short Linho,3,133,399
47822,33006,2019-06-20,21,Mochila Linho,1,311,311
47823,33006,2019-06-20,21,Sunga,2,100,200
47824,33006,2019-06-20,21,Cinto Listrado,1,214,214
47825,33006,2019-06-20,21,Polo Linho,1,176,176
47844,33019,2019-06-20,21,Relógio Linho,4,240,960
47845,33019,2019-06-20,21,Gorro Listrado,2,97,194
47848,33021,2019-06-20,21,Cueca Listrado,1,67,67
47875,33045,2019-06-20,21,Sapato Liso,2,368,736
47876,33045,2019-06-20,21,Camisa Gola V Liso,1,118,118
47877,33045,2019-06-20,21,Sapato,2,350,700
47923,33079,2019-06-20,21,Camisa Gola V Xadrez,5,107,535
47924,33079,2019-06-20,21,Cueca Listrado,5,67,335
47925,33079,2019-06-20,21,Relógio Listrado,1,218,218
47926,33079,2019-06-20,21,Polo Liso,1,137,137
47927,33079,2019-06-20,21,Pulseira,1,70,70
47938,33088,2019-06-20,21,Tênis Estampa,2,256,512
