,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
44293,30530,2019-06-08,21,Gorro Xadrez,1,85,85
44294,30530,2019-06-08,21,Mochila Liso,1,276,276
44295,30530,2019-06-08,21,Cinto Listrado,2,214,428
44307,30541,2019-06-08,21,Calça,2,170,340
44308,30541,2019-06-08,21,Gorro Linho,2,124,248
44383,30596,2019-06-08,21,Relógio,1,200,200
44384,30596,2019-06-08,21,Terno Liso,1,720,720
44385,30596,2019-06-08,21,Pulseira Listrado,2,79,158
44386,30596,2019-06-08,21,Calça Xadrez,2,185,370
44387,30596,2019-06-08,21,Meia Estampa,1,50,50
44388,30596,2019-06-08,21,Polo Xadrez,3,142,426
44389,30596,2019-06-08,21,Mochila,2,270,540
44400,30606,2019-06-08,21,Bermuda,2,150,300
44401,30606,2019-06-08,21,Camisa Estampa,1,113,113
44435,30621,2019-06-08,21,Bermuda Listrado,3,163,489
44436,30621,2019-06-08,21,Meia Xadrez,1,41,41
44437,30621,2019-06-08,21,Bermuda Linho,2,195,390
44476,30649,2019-06-08,21,Camisa Estampa,2,113,226
44477,30649,2019-06-08,21,Relógio Estampa,2,219,438
44478,30649,2019-06-08,21,Relógio Liso,1,216,216
44493,30661,2019-06-08,21,Calça,1,170,170
44553,30702,2019-06-08,21,Short Xadrez,3,100,300
