,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
47122,32481,2019-06-18,21,Chinelo Estampa,1,74,74
47123,32481,2019-06-18,21,Camiseta,3,180,540
47124,32481,2019-06-18,21,Terno,2,700,1400
47173,32519,2019-06-18,21,Chinelo Estampa,1,74,74
47205,32535,2019-06-18,21,Camisa Estampa,1,113,113
47206,32535,2019-06-18,21,Bermuda Linho,2,195,390
47230,32551,2019-06-18,21,Sapato Xadrez,3,368,1104
47265,32574,2019-06-18,21,Bermuda Xadrez,4,155,620
47266,32574,2019-06-18,21,Sunga,4,100,400
47267,32574,2019-06-18,21,Tênis Estampa,3,256,768
47268,32575,2019-06-18,21,Relógio,5,200,1000
47305,32602,2019-06-18,21,Pulseira Liso,3,87,261
47306,32602,2019-06-18,21,Cueca Estampa,1,66,66
