,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
53615,37055,2019-07-11,21,Cueca Listrado,3,67,201
53616,37055,2019-07-11,21,Camiseta,3,180,540
53617,37055,2019-07-11,21,Short Xadrez,3,100,300
53731,37138,2019-07-11,21,Camisa Gola V Liso,3,118,354
53732,37138,2019-07-11,21,Bermuda Estampa,1,169,169
53733,37138,2019-07-11,21,Pulseira Estampa,2,87,174
53750,37151,2019-07-11,21,Short Liso,2,108,216
53760,37157,2019-07-11,21,Casaco Listrado,1,269,269
53799,37185,2019-07-11,21,Sapato Xadrez,1,368,368
53803,37187,2019-07-11,21,Sunga Estampa,1,120,120
53839,37215,2019-07-11,21,Gorro Estampa,3,93,279
53840,37215,2019-07-11,21,Camiseta Liso,3,187,561
