,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
34129,23541,2019-05-03,19,Bermuda Linho,1,195,195
34177,23576,2019-05-03,19,Casaco Liso,3,255,765
34178,23576,2019-05-03,19,Tênis Xadrez,1,259,259
34209,23598,2019-05-03,19,Cueca Xadrez,2,60,120
34210,23598,2019-05-03,19,Chinelo Listrado,2,73,146
34211,23598,2019-05-03,19,Cueca Estampa,1,66,66
34212,23598,2019-05-03,19,Sapato Linho,4,391,1564
34213,23598,2019-05-03,19,Cueca Estampa,3,66,198
34237,23617,2019-05-03,19,Tênis Linho,1,294,294
34238,23617,2019-05-03,19,Gorro Linho,2,124,248
34239,23617,2019-05-03,19,Relógio Xadrez,2,214,428
34240,23617,2019-05-03,19,Sunga Listrado,2,114,228
34255,23628,2019-05-03,19,Bermuda,3,150,450
34269,23637,2019-05-03,19,Short Liso,5,108,540
34315,23670,2019-05-03,19,Gorro Listrado,3,97,291
34341,23690,2019-05-03,19,Chinelo Linho,2,105,210
34360,23705,2019-05-03,19,Mochila Liso,2,276,552
34400,23726,2019-05-03,19,Bermuda Estampa,2,169,338
34401,23726,2019-05-03,19,Sapato Xadrez,5,368,1840
34402,23726,2019-05-03,19,Camisa Listrado,2,108,216
