,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
92509,64045,2019-11-26,19,Camiseta Estampa,5,196,980
92510,64045,2019-11-26,19,Sunga Estampa,1,120,120
92511,64045,2019-11-26,19,Polo,5,130,650
92512,64045,2019-11-26,19,Casaco Linho,5,299,1495
92513,64047,2019-11-26,19,Camisa Estampa,1,113,113
92514,64047,2019-11-26,19,Polo Liso,1,137,137
92531,64061,2019-11-26,19,Sunga,2,100,200
92562,64079,2019-11-26,19,Meia Xadrez,2,41,82
92563,64079,2019-11-26,19,Mochila Estampa,1,277,277
92584,64096,2019-11-26,19,Cinto Linho,2,248,496
92679,64164,2019-11-26,19,Meia Xadrez,1,41,41
92733,64199,2019-11-26,19,Cinto Liso,5,209,1045
92734,64199,2019-11-26,19,Sapato,1,350,350
92735,64199,2019-11-26,19,Mochila Xadrez,1,283,283
92759,64215,2019-11-26,19,Mochila Listrado,4,275,1100
92760,64215,2019-11-26,19,Casaco Estampa,1,256,256
92761,64215,2019-11-26,19,Relógio Listrado,5,218,1090
92762,64215,2019-11-26,19,Short Xadrez,2,100,200
