,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
85485,59220,2019-11-01,19,Polo Linho,1,176,176
85517,59247,2019-11-01,19,Pulseira,1,70,70
85518,59247,2019-11-01,19,Tênis Liso,5,266,1330
85543,59266,2019-11-01,19,Gorro Estampa,4,93,372
85544,59266,2019-11-01,19,Camisa Gola V Listrado,3,116,348
85547,59269,2019-11-01,19,Meia Liso,2,38,76
85563,59284,2019-11-01,19,Gorro Liso,1,92,92
85564,59284,2019-11-01,19,Short Xadrez,2,100,200
85644,59345,2019-11-01,19,Meia Linho,3,78,234
85645,59345,2019-11-01,19,Cinto Estampa,1,209,209
85655,59353,2019-11-01,19,Chinelo Linho,4,105,420
