,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
94771,65615,2019-12-04,19,Camiseta Listrado,1,197,197
94772,65615,2019-12-04,19,Casaco,1,250,250
94773,65615,2019-12-04,19,Camisa Gola V,1,100,100
94801,65636,2019-12-04,19,Tênis,1,250,250
94802,65636,2019-12-04,19,Camisa Linho,2,141,282
94817,65647,2019-12-04,19,Bermuda,2,150,300
94818,65647,2019-12-04,19,Camisa Gola V Xadrez,2,107,214
94819,65647,2019-12-04,19,Casaco Liso,2,255,510
94820,65647,2019-12-04,19,Pulseira,1,70,70
94877,65688,2019-12-04,19,Pulseira Estampa,3,87,261
94878,65688,2019-12-04,19,Gorro Liso,1,92,92
94928,65725,2019-12-04,19,Terno,3,700,2100
94929,65725,2019-12-04,19,Pulseira Xadrez,1,87,87
94930,65725,2019-12-04,19,Camiseta,1,180,180
