,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95397,66032,2019-12-06,19,Bermuda Xadrez,1,155,155
95398,66032,2019-12-06,19,Camisa Xadrez,2,105,210
95399,66032,2019-12-06,19,Chinelo Liso,1,71,71
95419,66045,2019-12-06,19,Mochila Liso,1,276,276
95420,66045,2019-12-06,19,Sapato Linho,1,391,391
95421,66045,2019-12-06,19,Camisa Estampa,2,113,226
95474,66071,2019-12-06,19,Casaco Linho,1,299,299
95475,66071,2019-12-06,19,Short Linho,3,133,399
95476,66071,2019-12-06,19,Mochila Estampa,4,277,1108
95477,66071,2019-12-06,19,Gorro Liso,3,92,276
95569,66140,2019-12-06,19,Bermuda Listrado,1,163,163
