,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
91103,63065,2019-11-21,19,Camiseta Linho,3,223,669
91104,63065,2019-11-21,19,Sapato Estampa,2,358,716
91105,63065,2019-11-21,19,Gorro Liso,1,92,92
91106,63066,2019-11-21,19,Bermuda Xadrez,1,155,155
91107,63066,2019-11-21,19,Mochila Listrado,2,275,550
91112,63074,2019-11-21,19,Polo,5,130,650
91154,63104,2019-11-21,19,Meia Estampa,4,50,200
91265,63182,2019-11-21,19,Calça,2,170,340
91266,63182,2019-11-21,19,Pulseira Liso,1,87,87
91267,63182,2019-11-21,19,Terno Liso,4,720,2880
91268,63183,2019-11-21,19,Chinelo,4,60,240
91291,63204,2019-11-21,19,Cueca,3,50,150
91292,63204,2019-11-21,19,Cueca Linho,1,93,93
91293,63204,2019-11-21,19,Camisa Estampa,5,113,565
91296,63209,2019-11-21,19,Relógio Listrado,1,218,218
