,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
79546,55212,2019-10-11,19,Bermuda Estampa,1,169,169
79593,55241,2019-10-11,19,Pulseira,1,70,70
79637,55271,2019-10-11,19,Mochila Xadrez,2,283,566
79703,55322,2019-10-11,19,Sapato Xadrez,1,368,368
79704,55322,2019-10-11,19,Camiseta,1,180,180
79705,55323,2019-10-11,19,Camisa Gola V Estampa,1,118,118
79706,55325,2019-10-11,19,Chinelo Listrado,2,73,146
79707,55325,2019-10-11,19,Pulseira Linho,3,114,342
79708,55325,2019-10-11,19,Bermuda,2,150,300
79709,55325,2019-10-11,19,Sunga Xadrez,3,116,348
79747,55346,2019-10-11,19,Relógio Estampa,3,219,657
79774,55367,2019-10-11,19,Sapato Xadrez,4,368,1472
79775,55367,2019-10-11,19,Mochila Xadrez,2,283,566
