,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
29976,20652,2019-04-18,19,Meia Estampa,5,50,250
29978,20654,2019-04-18,19,Camisa Linho,1,141,141
30005,20675,2019-04-18,19,Sunga Linho,1,149,149
30106,20742,2019-04-18,19,Camisa Gola V,5,100,500
30107,20742,2019-04-18,19,Casaco Listrado,2,269,538
30126,20755,2019-04-18,19,Camisa Liso,1,105,105
30127,20757,2019-04-18,19,Casaco Linho,4,299,1196
30128,20757,2019-04-18,19,Short Liso,1,108,108
30129,20757,2019-04-18,19,Calça Liso,1,190,190
30137,20764,2019-04-18,19,Meia Linho,1,78,78
30138,20764,2019-04-18,19,Pulseira Liso,4,87,348
