,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
30186,20797,2019-04-19,19,Casaco Xadrez,4,259,1036
30187,20797,2019-04-19,19,Sapato,2,350,700
30188,20797,2019-04-19,19,Chinelo Estampa,3,74,222
30194,20803,2019-04-19,19,Mochila Estampa,5,277,1385
30198,20807,2019-04-19,19,Camisa Gola V Liso,1,118,118
30199,20807,2019-04-19,19,Casaco Xadrez,2,259,518
30200,20807,2019-04-19,19,Terno Xadrez,2,709,1418
30201,20807,2019-04-19,19,Sapato Estampa,1,358,358
30211,20815,2019-04-19,19,Short Linho,4,133,532
30212,20815,2019-04-19,19,Bermuda,5,150,750
30280,20858,2019-04-19,19,Short Estampa,5,96,480
30318,20883,2019-04-19,19,Mochila Listrado,1,275,275
30319,20883,2019-04-19,19,Short,1,90,90
30378,20919,2019-04-19,19,Tênis,1,250,250
30408,20935,2019-04-19,19,Tênis Estampa,5,256,1280
30409,20935,2019-04-19,19,Camisa Liso,3,105,315
30410,20935,2019-04-19,19,Gorro Xadrez,1,85,85
30421,20943,2019-04-19,19,Terno Listrado,2,709,1418
30422,20943,2019-04-19,19,Cueca Listrado,1,67,67
30423,20943,2019-04-19,19,Meia Listrado,1,37,37
30442,20958,2019-04-19,19,Calça Liso,1,190,190
30443,20958,2019-04-19,19,Cinto Listrado,1,214,214
30444,20958,2019-04-19,19,Cinto Xadrez,5,215,1075
30450,20964,2019-04-19,19,Pulseira Listrado,1,79,79
30451,20964,2019-04-19,19,Meia Estampa,1,50,50
