,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
89126,61694,2019-11-14,19,Mochila,4,270,1080
89138,61705,2019-11-14,19,Camiseta Listrado,3,197,591
89139,61705,2019-11-14,19,Casaco Estampa,3,256,768
89156,61721,2019-11-14,19,Chinelo Liso,3,71,213
89157,61721,2019-11-14,19,Sunga Xadrez,1,116,116
89172,61730,2019-11-14,19,Cueca Linho,1,93,93
89173,61730,2019-11-14,19,Chinelo Listrado,2,73,146
89174,61730,2019-11-14,19,Camisa Gola V Estampa,1,118,118
89185,61736,2019-11-14,19,Relógio Liso,2,216,432
89186,61736,2019-11-14,19,Terno Estampa,3,706,2118
89187,61736,2019-11-14,19,Cinto Liso,5,209,1045
89195,61743,2019-11-14,19,Camisa Estampa,3,113,339
89196,61743,2019-11-14,19,Cinto Estampa,3,209,627
89290,61818,2019-11-14,19,Casaco Liso,3,255,765
89356,61865,2019-11-14,19,Cinto Linho,1,248,248
89357,61865,2019-11-14,19,Meia Xadrez,1,41,41
89359,61868,2019-11-14,19,Short Liso,1,108,108
89360,61868,2019-11-14,19,Short Xadrez,5,100,500
