,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
49386,34115,2019-06-26,19,Terno Liso,1,720,720
49387,34115,2019-06-26,19,Sunga,4,100,400
49404,34125,2019-06-26,19,Meia Listrado,1,37,37
49405,34125,2019-06-26,19,Relógio Liso,3,216,648
49414,34133,2019-06-26,19,Meia,3,30,90
49415,34133,2019-06-26,19,Mochila Xadrez,2,283,566
49487,34182,2019-06-26,19,Polo Linho,1,176,176
49488,34182,2019-06-26,19,Camiseta,2,180,360
49489,34182,2019-06-26,19,Camiseta,2,180,360
49581,34238,2019-06-26,19,Calça Xadrez,2,185,370
49582,34238,2019-06-26,19,Cinto Liso,1,209,209
49583,34238,2019-06-26,19,Camisa,1,100,100
49584,34238,2019-06-26,19,Tênis,2,250,500
49613,34254,2019-06-26,19,Camisa Gola V Listrado,4,116,464
49614,34254,2019-06-26,19,Cueca Liso,2,69,138
49615,34254,2019-06-26,19,Tênis Listrado,1,262,262
