,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
80452,55840,2019-10-14,19,Mochila Linho,2,311,622
80488,55865,2019-10-14,19,Camisa Gola V Listrado,1,116,116
80489,55865,2019-10-14,19,Camisa Linho,2,141,282
80490,55865,2019-10-14,19,Sapato Liso,1,368,368
80571,55934,2019-10-14,19,Meia,3,30,90
80572,55934,2019-10-14,19,Gorro Estampa,2,93,186
80573,55934,2019-10-14,19,Terno Xadrez,1,709,709
80574,55934,2019-10-14,19,Short Liso,1,108,108
80578,55939,2019-10-14,19,Gorro Estampa,1,93,93
80579,55939,2019-10-14,19,Camisa,2,100,200
80580,55939,2019-10-14,19,Sapato Estampa,2,358,716
80581,55939,2019-10-14,19,Camisa Gola V Listrado,2,116,232
80582,55939,2019-10-14,19,Relógio Liso,1,216,216
80583,55939,2019-10-14,19,Casaco Listrado,1,269,269
80595,55943,2019-10-14,19,Bermuda Linho,2,195,390
80596,55943,2019-10-14,19,Cueca Liso,2,69,138
80627,55966,2019-10-14,19,Camisa Estampa,1,113,113
80629,55968,2019-10-14,19,Mochila,2,270,540
