,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
71656,49669,2019-09-13,19,Bermuda Listrado,1,163,163
71657,49669,2019-09-13,19,Camisa Gola V Liso,1,118,118
71658,49671,2019-09-13,19,Polo Xadrez,1,142,142
71698,49698,2019-09-13,19,Sunga Linho,3,149,447
71699,49698,2019-09-13,19,Pulseira,2,70,140
71700,49698,2019-09-13,19,Camisa,3,100,300
71704,49703,2019-09-13,19,Relógio Linho,3,240,720
71705,49703,2019-09-13,19,Cinto Linho,2,248,496
71785,49771,2019-09-13,19,Cueca,1,50,50
71786,49771,2019-09-13,19,Sapato Listrado,1,363,363
71806,49788,2019-09-13,19,Chinelo Liso,3,71,213
71807,49788,2019-09-13,19,Gorro Liso,1,92,92
71810,49791,2019-09-13,19,Sapato,3,350,1050
71874,49835,2019-09-13,19,Camisa Gola V Estampa,2,118,236
71875,49835,2019-09-13,19,Relógio Listrado,2,218,436
71876,49835,2019-09-13,19,Polo Liso,1,137,137
