,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
76158,52786,2019-09-29,19,Short Xadrez,2,100,200
76175,52798,2019-09-29,19,Pulseira Linho,1,114,114
76176,52798,2019-09-29,19,Chinelo Xadrez,5,66,330
76177,52798,2019-09-29,19,Calça Listrado,1,181,181
76187,52805,2019-09-29,19,Sapato Liso,1,368,368
76188,52805,2019-09-29,19,Polo Xadrez,2,142,284
76189,52805,2019-09-29,19,Mochila Liso,5,276,1380
76223,52825,2019-09-29,19,Camiseta Liso,2,187,374
76271,52862,2019-09-29,19,Terno Estampa,2,706,1412
76272,52862,2019-09-29,19,Gorro Listrado,3,97,291
76286,52870,2019-09-29,19,Gorro,1,80,80
76290,52872,2019-09-29,19,Meia Listrado,2,37,74
76365,52920,2019-09-29,19,Camisa Gola V Estampa,4,118,472
76366,52920,2019-09-29,19,Mochila Listrado,1,275,275
76367,52920,2019-09-29,19,Mochila Liso,3,276,828
