,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
88307,61115,2019-11-11,19,Cinto,1,200,200
88310,61118,2019-11-11,19,Polo Xadrez,3,142,426
88311,61118,2019-11-11,19,Calça Estampa,4,177,708
88354,61148,2019-11-11,19,Chinelo Xadrez,4,66,264
88366,61158,2019-11-11,19,Mochila Estampa,5,277,1385
88391,61183,2019-11-11,19,Terno Estampa,2,706,1412
88420,61207,2019-11-11,19,Short Xadrez,1,100,100
88421,61207,2019-11-11,19,Sunga Estampa,2,120,240
88422,61207,2019-11-11,19,Casaco Estampa,1,256,256
88423,61207,2019-11-11,19,Casaco Liso,2,255,510
88424,61209,2019-11-11,19,Terno Xadrez,4,709,2836
88425,61209,2019-11-11,19,Cinto Xadrez,1,215,215
88426,61209,2019-11-11,19,Polo,5,130,650
88427,61209,2019-11-11,19,Short Linho,2,133,266
88475,61246,2019-11-11,19,Short Estampa,2,96,192
