,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
68533,47444,2019-09-02,16,Relógio Estampa,4,219,876
68534,47444,2019-09-02,16,Camisa Xadrez,1,105,105
68604,47493,2019-09-02,16,Sunga,4,100,400
68605,47493,2019-09-02,16,Tênis Liso,2,266,532
68606,47493,2019-09-02,16,Cueca Listrado,2,67,134
68607,47493,2019-09-02,16,Chinelo Liso,1,71,71
68711,47559,2019-09-02,16,Cinto Liso,2,209,418
68712,47559,2019-09-02,16,Cueca Xadrez,3,60,180
68743,47580,2019-09-02,16,Camiseta Listrado,1,197,197
68760,47595,2019-09-02,16,Polo Estampa,1,138,138
68761,47595,2019-09-02,16,Sunga Liso,4,114,456
68762,47595,2019-09-02,16,Cueca Linho,4,93,372
68763,47595,2019-09-02,16,Meia Liso,1,38,38
68764,47595,2019-09-02,16,Cinto Linho,1,248,248
