,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
28854,19929,2019-04-14,16,Short Listrado,4,102,408
28855,19929,2019-04-14,16,Camisa Gola V Xadrez,1,107,107
28856,19929,2019-04-14,16,Gorro,2,80,160
28873,19942,2019-04-14,16,Terno Linho,3,750,2250
28874,19942,2019-04-14,16,Camiseta Linho,2,223,446
28875,19942,2019-04-14,16,Casaco Linho,1,299,299
28930,19977,2019-04-14,16,Mochila Listrado,4,275,1100
28931,19977,2019-04-14,16,Meia Estampa,1,50,50
28977,20005,2019-04-14,16,Mochila Xadrez,4,283,1132
28978,20005,2019-04-14,16,Camiseta Linho,3,223,669
28979,20005,2019-04-14,16,Gorro Liso,3,92,276
28980,20005,2019-04-14,16,Cinto Xadrez,3,215,645
