,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
44058,30350,2019-06-07,16,Cinto Xadrez,1,215,215
44059,30350,2019-06-07,16,Terno Listrado,2,709,1418
44122,30399,2019-06-07,16,Cinto Estampa,3,209,627
44123,30399,2019-06-07,16,Sapato Estampa,1,358,358
44124,30399,2019-06-07,16,Terno Xadrez,3,709,2127
44125,30399,2019-06-07,16,Mochila Listrado,2,275,550
44126,30399,2019-06-07,16,Casaco Xadrez,1,259,259
44152,30426,2019-06-07,16,Cinto Xadrez,3,215,645
44167,30441,2019-06-07,16,Casaco Xadrez,1,259,259
44187,30462,2019-06-07,16,Camisa Listrado,1,108,108
44188,30462,2019-06-07,16,Pulseira,3,70,210
44193,30468,2019-06-07,16,Tênis Liso,2,266,532
44194,30468,2019-06-07,16,Bermuda,1,150,150
44199,30471,2019-06-07,16,Camiseta,1,180,180
44240,30488,2019-06-07,16,Meia Xadrez,1,41,41
44241,30488,2019-06-07,16,Short Listrado,1,102,102
