,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
19190,13217,2019-03-11,16,Gorro Estampa,1,93,93
19192,13219,2019-03-11,16,Cueca Liso,1,69,69
19193,13219,2019-03-11,16,Camisa Gola V Linho,2,145,290
19243,13251,2019-03-11,16,Bermuda,1,150,150
19270,13272,2019-03-11,16,Camisa,1,100,100
19271,13272,2019-03-11,16,Relógio Estampa,3,219,657
19296,13287,2019-03-11,16,Camisa Gola V,2,100,200
19297,13287,2019-03-11,16,Sapato,1,350,350
19298,13287,2019-03-11,16,Casaco Xadrez,4,259,1036
19344,13317,2019-03-11,16,Meia Listrado,1,37,37
19348,13322,2019-03-11,16,Tênis Listrado,3,262,786
19349,13322,2019-03-11,16,Calça Liso,4,190,760
19372,13343,2019-03-11,16,Cinto Linho,2,248,496
19373,13343,2019-03-11,16,Pulseira Liso,3,87,261
19374,13343,2019-03-11,16,Camiseta Estampa,3,196,588
19375,13343,2019-03-11,16,Tênis Estampa,1,256,256
19383,13354,2019-03-11,16,Polo Linho,2,176,352
19417,13383,2019-03-11,16,Terno Linho,1,750,750
19455,13411,2019-03-11,16,Polo Listrado,1,149,149
19456,13411,2019-03-11,16,Gorro Xadrez,2,85,170
19457,13412,2019-03-11,16,Chinelo Xadrez,4,66,264
19458,13412,2019-03-11,16,Camiseta,2,180,360
