,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78992,54835,2019-10-09,16,Terno Linho,2,750,1500
79023,54859,2019-10-09,16,Cinto Listrado,3,214,642
79044,54870,2019-10-09,16,Cueca Liso,2,69,138
79045,54870,2019-10-09,16,Relógio Xadrez,5,214,1070
79046,54870,2019-10-09,16,Bermuda Xadrez,1,155,155
79049,54873,2019-10-09,16,Casaco,1,250,250
79088,54899,2019-10-09,16,Relógio Xadrez,1,214,214
79089,54899,2019-10-09,16,Gorro Liso,2,92,184
79090,54899,2019-10-09,16,Calça Estampa,1,177,177
79091,54899,2019-10-09,16,Pulseira Listrado,3,79,237
79092,54901,2019-10-09,16,Tênis Listrado,2,262,524
79176,54958,2019-10-09,16,Short Listrado,1,102,102
79177,54959,2019-10-09,16,Camisa Xadrez,2,105,210
79231,55000,2019-10-09,16,Casaco Xadrez,1,259,259
