,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
83509,57890,2019-10-25,16,Sapato Xadrez,1,368,368
83518,57899,2019-10-25,16,Mochila Linho,1,311,311
83519,57899,2019-10-25,16,Pulseira Xadrez,1,87,87
83520,57899,2019-10-25,16,Cinto Xadrez,1,215,215
83526,57904,2019-10-25,16,Camiseta Listrado,4,197,788
83527,57904,2019-10-25,16,Mochila Xadrez,1,283,283
83528,57904,2019-10-25,16,Casaco Listrado,4,269,1076
83581,57940,2019-10-25,16,Camisa Xadrez,2,105,210
83582,57940,2019-10-25,16,Pulseira Listrado,2,79,158
83638,57988,2019-10-25,16,Cinto Xadrez,1,215,215
83659,58008,2019-10-25,16,Casaco,2,250,500
83660,58008,2019-10-25,16,Sunga Estampa,2,120,240
83753,58070,2019-10-25,16,Tênis Xadrez,1,259,259
83754,58070,2019-10-25,16,Chinelo Linho,1,105,105
