,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
91123,63083,2019-11-21,16,Meia Xadrez,1,41,41
91124,63083,2019-11-21,16,Camiseta Xadrez,1,200,200
91125,63083,2019-11-21,16,Sunga Estampa,3,120,360
91126,63083,2019-11-21,16,Gorro Xadrez,1,85,85
91172,63118,2019-11-21,16,Casaco Linho,3,299,897
91212,63147,2019-11-21,16,Bermuda,2,150,300
91213,63147,2019-11-21,16,Short Estampa,3,96,288
91229,63162,2019-11-21,16,Relógio Estampa,2,219,438
91230,63162,2019-11-21,16,Camiseta Xadrez,1,200,200
91231,63162,2019-11-21,16,Short Listrado,2,102,204
91251,63176,2019-11-21,16,Chinelo,3,60,180
91252,63176,2019-11-21,16,Bermuda Liso,2,157,314
