,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
85230,59065,2019-10-31,16,Cueca,4,50,200
85231,59065,2019-10-31,16,Mochila Xadrez,2,283,566
85267,59088,2019-10-31,16,Cinto Listrado,2,214,428
85268,59088,2019-10-31,16,Gorro,2,80,160
85271,59090,2019-10-31,16,Camisa Gola V Xadrez,2,107,214
85272,59090,2019-10-31,16,Camisa Gola V Xadrez,1,107,107
85300,59107,2019-10-31,16,Sunga Xadrez,1,116,116
85309,59114,2019-10-31,16,Tênis Linho,1,294,294
85349,59139,2019-10-31,16,Polo Liso,2,137,274
85379,59161,2019-10-31,16,Sunga Xadrez,3,116,348
85380,59161,2019-10-31,16,Polo Xadrez,1,142,142
85381,59161,2019-10-31,16,Polo,1,130,130
85382,59161,2019-10-31,16,Cueca Xadrez,1,60,60
85383,59161,2019-10-31,16,Polo Linho,1,176,176
85384,59161,2019-10-31,16,Camisa Gola V Liso,1,118,118
85385,59161,2019-10-31,16,Calça,1,170,170
85394,59165,2019-10-31,16,Pulseira Listrado,4,79,316
