,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
71120,49273,2019-09-11,16,Camiseta Linho,1,223,223
71121,49273,2019-09-11,16,Chinelo Linho,1,105,105
71122,49273,2019-09-11,16,Relógio Estampa,1,219,219
71129,49281,2019-09-11,16,Sapato Estampa,5,358,1790
71130,49281,2019-09-11,16,Camisa Listrado,2,108,216
71153,49294,2019-09-11,16,Terno,1,700,700
71154,49294,2019-09-11,16,Sunga Listrado,1,114,114
71155,49294,2019-09-11,16,Camiseta Linho,2,223,446
71156,49294,2019-09-11,16,Pulseira Liso,2,87,174
71173,49312,2019-09-11,16,Camiseta Estampa,2,196,392
71197,49334,2019-09-11,16,Sapato Estampa,2,358,716
71198,49334,2019-09-11,16,Gorro,4,80,320
71199,49334,2019-09-11,16,Cinto Xadrez,2,215,430
71222,49353,2019-09-11,16,Calça Listrado,1,181,181
71223,49353,2019-09-11,16,Camiseta,1,180,180
71224,49353,2019-09-11,16,Camisa Gola V Listrado,5,116,580
71262,49372,2019-09-11,16,Pulseira,1,70,70
71274,49381,2019-09-11,16,Gorro Linho,1,124,124
71275,49382,2019-09-11,16,Sunga Estampa,2,120,240
71276,49382,2019-09-11,16,Bermuda Xadrez,4,155,620
71292,49393,2019-09-11,16,Terno,1,700,700
71293,49393,2019-09-11,16,Tênis Estampa,2,256,512
71345,49434,2019-09-11,16,Chinelo,2,60,120
