,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
40379,27828,2019-05-25,16,Camiseta Liso,5,187,935
40380,27828,2019-05-25,16,Gorro Liso,1,92,92
40381,27828,2019-05-25,16,Camiseta Xadrez,1,200,200
40382,27828,2019-05-25,16,Calça,1,170,170
40390,27834,2019-05-25,16,Chinelo,1,60,60
40391,27834,2019-05-25,16,Calça Estampa,3,177,531
40392,27834,2019-05-25,16,Chinelo Liso,1,71,71
40475,27895,2019-05-25,16,Chinelo Xadrez,1,66,66
40476,27895,2019-05-25,16,Sunga Liso,1,114,114
40491,27911,2019-05-25,16,Pulseira Liso,1,87,87
40492,27911,2019-05-25,16,Bermuda Estampa,4,169,676
40525,27935,2019-05-25,16,Short Xadrez,1,100,100
40526,27935,2019-05-25,16,Meia,2,30,60
