,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
77848,53994,2019-10-05,16,Cueca,2,50,100
77849,53994,2019-10-05,16,Mochila Estampa,1,277,277
77850,53994,2019-10-05,16,Terno Liso,2,720,1440
77875,54012,2019-10-05,16,Bermuda,4,150,600
77876,54012,2019-10-05,16,Tênis Estampa,3,256,768
77911,54041,2019-10-05,16,Relógio Liso,2,216,432
77912,54041,2019-10-05,16,Cueca Listrado,2,67,134
77926,54050,2019-10-05,16,Cueca Listrado,1,67,67
77927,54050,2019-10-05,16,Bermuda Liso,2,157,314
77928,54050,2019-10-05,16,Meia Listrado,1,37,37
77968,54077,2019-10-05,16,Bermuda Linho,2,195,390
77969,54077,2019-10-05,16,Camisa,2,100,200
77976,54080,2019-10-05,16,Cueca Linho,2,93,186
78029,54122,2019-10-05,16,Terno Estampa,4,706,2824
78096,54165,2019-10-05,16,Mochila Liso,1,276,276
78097,54165,2019-10-05,16,Bermuda Liso,1,157,157
78098,54165,2019-10-05,16,Bermuda Xadrez,1,155,155
78099,54165,2019-10-05,16,Camisa,2,100,200
78108,54169,2019-10-05,16,Casaco,3,250,750
78109,54169,2019-10-05,16,Chinelo,1,60,60
78110,54169,2019-10-05,16,Camisa Linho,2,141,282
78111,54169,2019-10-05,16,Terno Listrado,3,709,2127
