,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
79582,55235,2019-10-11,16,Pulseira,1,70,70
79632,55266,2019-10-11,16,Relógio,5,200,1000
79673,55299,2019-10-11,16,Cinto Xadrez,1,215,215
79674,55299,2019-10-11,16,Pulseira,1,70,70
79684,55308,2019-10-11,16,Tênis Estampa,1,256,256
79718,55330,2019-10-11,16,Tênis Estampa,1,256,256
79719,55330,2019-10-11,16,Calça Xadrez,1,185,185
79720,55330,2019-10-11,16,Casaco Xadrez,2,259,518
79759,55355,2019-10-11,16,Chinelo Linho,1,105,105
79766,55364,2019-10-11,16,Cueca Linho,1,93,93
79767,55364,2019-10-11,16,Chinelo Liso,4,71,284
79768,55364,2019-10-11,16,Tênis Linho,4,294,1176
79769,55364,2019-10-11,16,Camisa Estampa,2,113,226
79770,55364,2019-10-11,16,Chinelo Xadrez,1,66,66
79788,55375,2019-10-11,16,Camisa Xadrez,5,105,525
79789,55375,2019-10-11,16,Sapato Linho,1,391,391
