,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
3388,2284,2019-01-14,16,Meia Xadrez,1,41,41
3453,2335,2019-01-14,16,Camiseta Liso,1,187,187
3454,2335,2019-01-14,16,Terno,5,700,3500
3455,2335,2019-01-14,16,Gorro,1,80,80
3456,2335,2019-01-14,16,Terno Xadrez,1,709,709
3504,2367,2019-01-14,16,Camisa Xadrez,4,105,420
3505,2367,2019-01-14,16,Camiseta Xadrez,3,200,600
3509,2370,2019-01-14,16,Chinelo,3,60,180
3510,2370,2019-01-14,16,Short Estampa,1,96,96
3511,2370,2019-01-14,16,Camisa Gola V Linho,1,145,145
3516,2376,2019-01-14,16,Terno,1,700,700
3517,2376,2019-01-14,16,Camisa Gola V,3,100,300
3568,2411,2019-01-14,16,Mochila Estampa,1,277,277
3570,2413,2019-01-14,16,Mochila Listrado,2,275,550
3610,2445,2019-01-14,16,Camiseta Estampa,3,196,588
3611,2445,2019-01-14,16,Terno Linho,1,750,750
3612,2445,2019-01-14,16,Short Liso,2,108,216
