,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
26541,18301,2019-04-06,16,Relógio,4,200,800
26544,18303,2019-04-06,16,Polo Xadrez,1,142,142
26545,18303,2019-04-06,16,Sunga Xadrez,3,116,348
26613,18342,2019-04-06,16,Cinto Estampa,1,209,209
26628,18353,2019-04-06,16,Mochila Xadrez,2,283,566
26645,18364,2019-04-06,16,Short Listrado,1,102,102
26646,18364,2019-04-06,16,Cinto Liso,4,209,836
26773,18446,2019-04-06,16,Gorro Estampa,1,93,93
26774,18446,2019-04-06,16,Sunga,3,100,300
26775,18446,2019-04-06,16,Casaco Liso,2,255,510
