,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
68250,47229,2019-09-01,16,Short Linho,5,133,665
68251,47229,2019-09-01,16,Cinto Listrado,2,214,428
68252,47229,2019-09-01,16,Polo Listrado,2,149,298
68317,47278,2019-09-01,16,Bermuda Listrado,4,163,652
68318,47278,2019-09-01,16,Sunga Xadrez,2,116,232
68348,47300,2019-09-01,16,Cueca Linho,2,93,186
68360,47312,2019-09-01,16,Meia Listrado,2,37,74
68466,47394,2019-09-01,16,Tênis Linho,2,294,588
68524,47435,2019-09-01,16,Tênis Liso,2,266,532
68527,47439,2019-09-01,16,Bermuda Liso,2,157,314
68528,47439,2019-09-01,16,Polo Estampa,1,138,138
