,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
68813,47625,2019-09-03,16,Chinelo Linho,4,105,420
68824,47633,2019-09-03,16,Casaco Estampa,1,256,256
68825,47633,2019-09-03,16,Camiseta,2,180,360
68826,47633,2019-09-03,16,Relógio Xadrez,1,214,214
68852,47655,2019-09-03,16,Bermuda Xadrez,3,155,465
68853,47655,2019-09-03,16,Pulseira Xadrez,1,87,87
68854,47655,2019-09-03,16,Tênis Estampa,4,256,1024
68855,47655,2019-09-03,16,Cueca Estampa,5,66,330
68922,47709,2019-09-03,16,Tênis Liso,2,266,532
68943,47728,2019-09-03,16,Meia,1,30,30
