,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
7354,5019,2019-01-28,11,Terno Xadrez,3,709,2127
7355,5019,2019-01-28,11,Bermuda Linho,3,195,585
7356,5019,2019-01-28,11,Cueca Listrado,4,67,268
7377,5034,2019-01-28,11,Bermuda,3,150,450
7416,5057,2019-01-28,11,Gorro,3,80,240
7446,5078,2019-01-28,11,Cueca Liso,1,69,69
7447,5078,2019-01-28,11,Camiseta Linho,3,223,669
7448,5078,2019-01-28,11,Polo Xadrez,1,142,142
7518,5120,2019-01-28,11,Cueca,5,50,250
7537,5133,2019-01-28,11,Cueca Listrado,3,67,201
7559,5149,2019-01-28,11,Camisa Linho,1,141,141
7560,5149,2019-01-28,11,Gorro Linho,2,124,248
